customer_id,sector,grade,pd_baseline,ead,lgd,apr
C7946,Manufacturing,A,1e-06,162157.48265229908,0.25,0.08
C7947,Chemicals,A,1e-06,178004.47808222016,0.3,0.08
C7948,Retail,A,0.0009353741496598,130854.66927930595,0.35,0.08
C7949,Telecommunications,A,0.000595238095238,148353.78804608338,0.29,0.08
C7950,Transportation,A,1e-06,172502.82185974828,0.3,0.08
C7951,Technology,A,0.0035669530970282,184779.8661247528,0.27,0.08
C7952,Manufacturing,A,0.0034717150017901,194708.69962328073,0.25,0.08
C7953,Chemicals,A,1e-06,152473.54327120451,0.3,0.08
C7954,Manufacturing,A,1e-06,192826.70957550657,0.25,0.08
C7955,Telecommunications,C,0.0166949692157564,101846.7375061509,0.39,0.12
C7956,Engineering,G,0.160679509835508,31272.937304908693,0.58,0.22
C7957,Retail,A,0.0003401360544217,160084.5954025263,0.35,0.08
C7958,Logistics,C,0.0188503401360544,104100.15130970033,0.42000000000000004,0.12
C7959,Manufacturing,A,1e-06,163856.03190307273,0.25,0.08
C7960,Manufacturing,A,1e-06,195412.22427895473,0.25,0.08
C7961,Logistics,A,0.0009353741496598,176096.7026683814,0.32,0.08
C7962,Construction,G,0.234208203829477,30359.464606801845,0.6,0.22
C7963,Manufacturing,A,1e-06,232110.83667300062,0.25,0.08
C7964,Agriculture,A,0.0014353741496598,115064.7559099872,0.38,0.08
C7965,Chemicals,C,0.0193859686924702,83554.78640219332,0.4,0.12
C7966,Manufacturing,G,0.2525062656641604,26576.311485886985,0.5499999999999999,0.22
C7967,Transportation,F,0.0984202291922733,41113.21142731838,0.55,0.18
C7968,Manufacturing,A,0.0014353741496598,165973.45990223982,0.25,0.08
C7969,Agriculture,A,0.0014353741496598,142021.95596037348,0.38,0.08
C7970,Telecommunications,A,1e-06,158835.2769805455,0.29,0.08
C7971,Technology,A,1e-06,175844.77075000448,0.27,0.08
C7972,Chemicals,A,1e-06,164230.71325045647,0.3,0.08
C7973,Manufacturing,A,0.0003401360544217,163118.18655716462,0.25,0.08
C7974,Telecommunications,G,0.2732492997198879,28832.480965110124,0.59,0.22
C7975,Engineering,E,0.0501363294656963,72481.55613772183,0.48,0.16
C7976,Manufacturing,A,0.0014353741496598,159999.0618996783,0.25,0.08
C7977,Telecommunications,A,0.0041734693877551,175668.2468399322,0.29,0.08
C7978,Retail,A,1e-06,147311.71550176095,0.35,0.08
C7979,Retail,A,0.0014353741496598,130020.08456471318,0.35,0.08
C7980,Retail,G,0.1825875924349249,25433.059339526557,0.65,0.22
C7981,Transportation,A,1e-06,144390.5139002987,0.3,0.08
C7982,Transportation,A,1e-06,142621.83165992974,0.3,0.08
C7983,Retail,A,0.0003401360544217,118253.1124881555,0.35,0.08
C7984,Transportation,A,0.0005948305844595,174198.633919687,0.3,0.08
C7985,Agriculture,A,0.0003401360544217,98004.83353032848,0.38,0.08
C7986,Logistics,A,1e-06,120139.1601460558,0.32,0.08
C7987,Logistics,G,0.1527644849365291,28381.89515301499,0.62,0.22
C7988,Agriculture,A,0.0036734693877551,136169.08354537786,0.38,0.08
C7989,Logistics,A,1e-06,133851.59920421304,0.32,0.08
C7990,Logistics,D,0.0209475933423301,66855.85378849028,0.47000000000000003,0.14
C7991,Chemicals,A,0.0003401360544217,138690.00083619673,0.3,0.08
C7992,Transportation,A,1e-06,139282.89592286554,0.3,0.08
C7993,Transportation,B,0.0066080786381538,129028.40561752048,0.35,0.1
C7994,Construction,A,1e-06,191408.75861882494,0.3,0.08
C7995,Manufacturing,A,0.0005,173573.18619895336,0.25,0.08
C7996,Transportation,A,1e-06,152779.27372819933,0.3,0.08
C7997,Transportation,A,0.000595238095238,159542.91814450602,0.3,0.08
C7998,Agriculture,A,1e-06,135286.24451942707,0.38,0.08
C7999,Telecommunications,A,0.000595238095238,141635.22650107328,0.29,0.08
C8000,Manufacturing,A,1e-06,217622.69725244344,0.25,0.08
C8001,Retail,A,1e-06,156098.34803694813,0.35,0.08
C8002,Retail,A,0.0005,156431.9816407537,0.35,0.08
C8003,Manufacturing,A,0.0003401360544217,196049.6913827615,0.25,0.08
C8004,Telecommunications,A,0.0003401360544217,139798.8095962794,0.29,0.08
C8005,Chemicals,G,0.1743637203618238,21146.192681936616,0.6,0.22
C8006,Construction,A,0.0005,213771.3429334958,0.3,0.08
C8007,Retail,F,0.0926204205151573,42529.75586533443,0.6000000000000001,0.18
C8008,Transportation,A,1e-06,159150.68628094546,0.3,0.08
C8009,Retail,A,1e-06,158487.92017160472,0.35,0.08
C8010,Manufacturing,A,1e-06,167820.46992237458,0.25,0.08
C8011,Logistics,A,1e-06,141711.5049207858,0.32,0.08
C8012,Agriculture,A,0.0003401360544217,131597.02194152502,0.38,0.08
C8013,Chemicals,A,0.0039764996907854,132119.6905991147,0.3,0.08
C8014,Transportation,G,0.1243960570174162,25704.326477999377,0.6,0.22
C8015,Retail,A,1e-06,127028.04488071243,0.35,0.08
C8016,Retail,C,0.0103508634222919,78168.68866119467,0.45,0.12
C8017,Agriculture,A,1e-06,115869.84066964085,0.38,0.08
C8018,Chemicals,A,0.0008401360544217,130370.7321929122,0.3,0.08
C8019,Agriculture,D,0.0356951926188031,58965.76214231659,0.53,0.14
C8020,Telecommunications,G,0.2665826330532213,29492.58933978427,0.59,0.22
C8021,Engineering,A,1e-06,164896.58961581558,0.27999999999999997,0.08
C8022,Logistics,A,0.0045717377860235,157148.94643559746,0.32,0.08
C8023,Logistics,A,0.0040669530970282,151024.20724448859,0.32,0.08
C8024,Agriculture,B,0.0058315789473684,107752.80439820985,0.43,0.1
C8025,Transportation,G,0.1814225438912355,28151.357435752256,0.6,0.22
C8026,Agriculture,A,1e-06,113817.4649048165,0.38,0.08
C8027,Logistics,A,1e-06,178192.4806395911,0.32,0.08
C8028,Transportation,A,1e-06,176349.86247086103,0.3,0.08
C8029,Engineering,C,0.0155184986275211,115116.01952553821,0.38,0.12
C8030,Logistics,D,0.0265869565217391,82739.59972603455,0.47000000000000003,0.14
C8031,Construction,A,1e-06,177705.92341398526,0.3,0.08
C8032,Chemicals,A,1e-06,124021.66686317285,0.3,0.08
C8033,Transportation,A,1e-06,147814.92894972095,0.3,0.08
C8034,Manufacturing,A,1e-06,193149.84590527182,0.25,0.08
C8035,Logistics,A,0.0040669530970282,123526.33018895853,0.32,0.08
C8036,Manufacturing,A,0.0003401360544217,228490.47861469374,0.25,0.08
C8037,Transportation,D,0.0329098029753472,68444.17402374228,0.45,0.14
C8038,Logistics,C,0.0107533476548514,87688.92236814076,0.42000000000000004,0.12
C8039,Construction,A,1e-06,168721.60870205297,0.3,0.08
C8040,Technology,A,1e-06,147807.6903395445,0.27,0.08
C8041,Technology,G,0.2401826330532212,32754.18183448743,0.57,0.22
C8042,Transportation,A,1e-06,125979.90231203572,0.3,0.08
C8043,Manufacturing,A,1e-06,199396.8520682696,0.25,0.08
C8044,Retail,A,1e-06,146215.61359387357,0.35,0.08
C8045,Agriculture,D,0.0314064974519192,57570.641200180864,0.53,0.14
C8046,Manufacturing,A,0.0005,219510.23512586774,0.25,0.08
C8047,Retail,A,0.0014353741496598,119225.00097045778,0.35,0.08
C8048,Manufacturing,G,0.1814225438912355,36986.849366474955,0.5499999999999999,0.22
C8049,Logistics,A,0.0008401360544217,125818.55141381107,0.32,0.08
C8050,Manufacturing,G,0.1566927988720528,32732.85772669097,0.5499999999999999,0.22
C8051,Manufacturing,A,1e-06,211286.2574917417,0.25,0.08
C8052,Manufacturing,A,0.0014353741496598,172438.18442342215,0.25,0.08
C8053,Technology,A,0.0005,144203.0487929168,0.27,0.08
C8054,Retail,A,1e-06,122947.96116210106,0.35,0.08
C8055,Logistics,A,0.0008401360544217,165113.81745380533,0.32,0.08
C8056,Construction,A,1e-06,194686.95430942808,0.3,0.08
C8057,Construction,A,1e-06,201134.11607001157,0.3,0.08
C8058,Transportation,A,1e-06,158695.0832706107,0.3,0.08
C8059,Engineering,A,0.0005,141561.76820373128,0.27999999999999997,0.08
C8060,Engineering,A,0.000595238095238,178654.1914615579,0.27999999999999997,0.08
C8061,Chemicals,G,0.2665826330532213,20364.35009447773,0.6,0.22
C8062,Transportation,C,0.0166949692157564,90705.63819880557,0.4,0.12
C8063,Technology,A,1e-06,155894.48057965213,0.27,0.08
C8064,Manufacturing,A,1e-06,157353.19290313486,0.25,0.08
C8065,Technology,A,1e-06,153879.2835018831,0.27,0.08
C8066,Manufacturing,B,0.005517006802721,159662.5089243553,0.3,0.1
C8067,Engineering,E,0.0404547018807523,68617.26897756425,0.48,0.16
C8068,Construction,A,1e-06,149067.6417878979,0.3,0.08
C8069,Agriculture,A,0.0008401360544217,127491.43215589965,0.38,0.08
C8070,Chemicals,A,0.0003401360544217,176239.86943754565,0.3,0.08
C8071,Agriculture,A,0.0009353741496598,99290.51586729664,0.38,0.08
C8072,Agriculture,A,0.0014353741496598,127211.2947672396,0.38,0.08
C8073,Retail,A,0.0042316017316017,154246.05786230764,0.35,0.08
C8074,Retail,A,0.0003401360544217,146008.68071627393,0.35,0.08
C8075,Logistics,A,1e-06,160288.45684619012,0.32,0.08
C8076,Transportation,A,1e-06,176898.14901880058,0.3,0.08
C8077,Chemicals,A,1e-06,145003.6347042925,0.3,0.08
C8078,Chemicals,A,0.0013566140424756,138529.44108356367,0.3,0.08
C8079,Construction,A,1e-06,182029.3448972356,0.3,0.08
C8080,Engineering,F,0.1015659209631532,44123.46859020838,0.53,0.18
C8081,Construction,A,1e-06,207868.93523547245,0.3,0.08
C8082,Manufacturing,A,1e-06,192092.96022791998,0.25,0.08
C8083,Transportation,A,1e-06,164893.20146749905,0.3,0.08
C8084,Manufacturing,A,0.000595238095238,220373.6489995338,0.25,0.08
C8085,Retail,E,0.0548153755429297,52814.04847199293,0.55,0.16
C8086,Retail,A,0.0003401360544217,144991.09883091444,0.35,0.08
C8087,Technology,A,0.0008401360544217,137051.917062312,0.27,0.08
C8088,Retail,A,1e-06,110297.34869349486,0.35,0.08
C8089,Manufacturing,B,0.0072033167333919,134286.72883768397,0.3,0.1
C8090,Telecommunications,A,1e-06,146461.46718212712,0.29,0.08
C8091,Logistics,A,0.0040669530970282,130809.51751711225,0.32,0.08
C8092,Agriculture,A,1e-06,106361.36422107572,0.38,0.08
C8093,Chemicals,A,1e-06,164808.42326295868,0.3,0.08
C8094,Technology,A,1e-06,177252.13590055326,0.27,0.08
C8095,Engineering,F,0.0705445337705606,40460.733230261125,0.53,0.18
C8096,Telecommunications,A,1e-06,152518.32088980402,0.29,0.08
C8097,Manufacturing,G,0.1574406434387468,31167.2072349983,0.5499999999999999,0.22
C8098,Transportation,A,1e-06,179898.38295766155,0.3,0.08
C8099,Agriculture,A,1e-06,120459.26086677068,0.38,0.08
C8100,Chemicals,A,1e-06,121639.88418458431,0.3,0.08
C8101,Logistics,A,1e-06,122532.73896498005,0.32,0.08
C8102,Technology,C,0.0191774027371102,128544.99462614465,0.37,0.12
C8103,Construction,F,0.1043269556069638,47998.99183390208,0.55,0.18
C8104,Manufacturing,B,0.0061137367227592,137841.13325510945,0.3,0.1
C8105,Logistics,A,0.0005,172495.40786400522,0.32,0.08
C8106,Chemicals,G,0.148649434647538,28809.588548580374,0.6,0.22
C8107,Transportation,A,1e-06,176199.386145611,0.3,0.08
C8108,Engineering,A,0.0034717150017901,144593.57512454045,0.27999999999999997,0.08
C8109,Retail,A,0.0003401360544217,116172.75854972,0.35,0.08
C8110,Retail,A,1e-06,130163.33993480665,0.35,0.08
C8111,Engineering,A,0.0005,193218.6712236858,0.27999999999999997,0.08
C8112,Construction,A,1e-06,189315.86113714686,0.3,0.08
C8113,Technology,A,0.0026315789473684,165746.30280981713,0.27,0.08
C8114,Retail,A,0.0008401360544217,138356.56364332285,0.35,0.08
C8115,Agriculture,A,0.0040401360544217,130269.72236192087,0.38,0.08
C8116,Transportation,C,0.0135508634222919,99534.98560133998,0.4,0.12
C8117,Retail,A,1e-06,117402.69728183752,0.35,0.08
C8118,Transportation,C,0.0150196369456873,85844.93543374032,0.4,0.12
C8119,Manufacturing,A,0.0003401360544217,180707.16814369318,0.25,0.08
C8120,Engineering,G,0.1574406434387468,29442.024716304237,0.58,0.22
C8121,Transportation,A,1e-06,155143.99923831035,0.3,0.08
C8122,Chemicals,A,1e-06,142870.27584406693,0.3,0.08
C8123,Manufacturing,A,0.0009353741496598,199536.02225613702,0.25,0.08
C8124,Chemicals,A,1e-06,120858.6369161731,0.3,0.08
C8125,Transportation,A,1e-06,179384.41660518188,0.3,0.08
C8126,Manufacturing,A,0.0003401360544217,186110.67798744305,0.25,0.08
C8127,Manufacturing,A,0.000595238095238,220438.78167859552,0.25,0.08
C8128,Telecommunications,A,0.0003401360544217,164766.78394536456,0.29,0.08
C8129,Logistics,A,0.0032,120407.82088694221,0.32,0.08
C8130,Transportation,A,1e-06,155254.28474852393,0.3,0.08
C8131,Retail,A,1e-06,160294.39035395646,0.35,0.08
C8132,Chemicals,A,0.0003401360544217,160302.91021042605,0.3,0.08
C8133,Technology,B,0.0075533476548514,136553.15061453063,0.31999999999999995,0.1
C8134,Construction,A,1e-06,215687.67120510637,0.3,0.08
C8135,Retail,A,0.000595238095238,143650.3984857519,0.35,0.08
C8136,Manufacturing,A,0.0035401360544217,198872.5146866485,0.25,0.08
C8137,Construction,A,1e-06,187771.13291961132,0.3,0.08
C8138,Technology,A,0.0008401360544217,181427.2596035523,0.27,0.08
C8139,Engineering,A,0.0009353741496598,151651.03857961393,0.27999999999999997,0.08
C8140,Transportation,A,1e-06,124863.45345476596,0.3,0.08
C8141,Manufacturing,A,1e-06,202986.59577578492,0.25,0.08
C8142,Retail,A,0.0038333333333333,141808.70782519484,0.35,0.08
C8143,Chemicals,A,0.0040669530970282,151215.95273777697,0.3,0.08
C8144,Construction,A,1e-06,155795.10359308287,0.3,0.08
C8145,Technology,B,0.0061137367227592,114892.10823956678,0.31999999999999995,0.1
C8146,Manufacturing,A,0.0003401360544217,194408.9887955195,0.25,0.08
C8147,Construction,A,1e-06,183540.38488923825,0.3,0.08
C8148,Telecommunications,A,1e-06,179910.2344630778,0.29,0.08
C8149,Construction,C,0.0197374155141508,131238.06893656641,0.4,0.12
C8150,Transportation,G,0.1814225438912355,28624.1879205495,0.6,0.22
C8151,Engineering,A,1e-06,179588.4320580607,0.27999999999999997,0.08
C8152,Logistics,A,0.0008401360544217,168588.511882684,0.32,0.08
C8153,Manufacturing,A,1e-06,192245.21727883662,0.25,0.08
C8154,Technology,D,0.0214989229650883,95246.69863995747,0.42000000000000004,0.14
C8155,Logistics,A,1e-06,164489.76416480044,0.32,0.08
C8156,Transportation,A,0.0008401360544217,141508.2474932698,0.3,0.08
C8157,Retail,B,0.0081217687074829,94087.01417919503,0.39999999999999997,0.1
C8158,Construction,B,0.0092501003591229,128615.97338924251,0.35,0.1
C8159,Agriculture,A,1e-06,98750.11571499548,0.38,0.08
C8160,Logistics,A,1e-06,164924.37335522243,0.32,0.08
C8161,Technology,A,1e-06,167825.90818550732,0.27,0.08
C8162,Manufacturing,B,0.005517006802721,126659.31976343182,0.3,0.1
C8163,Agriculture,A,0.0003401360544217,130223.59767734203,0.38,0.08
C8164,Engineering,A,0.0034717150017901,183271.71997043345,0.27999999999999997,0.08
C8165,Construction,A,1e-06,177977.69010619915,0.3,0.08
C8166,Construction,A,0.0005,193316.42688392723,0.3,0.08
C8167,Manufacturing,A,0.0040401360544217,162062.97588454164,0.25,0.08
C8168,Retail,A,0.0003401360544217,134152.03456312904,0.35,0.08
C8169,Agriculture,B,0.0057692307692307,105407.3192982367,0.43,0.1
C8170,Transportation,B,0.0061137367227592,123680.31105593279,0.35,0.1
C8171,Logistics,A,0.0009353741496598,136581.06987980672,0.32,0.08
C8172,Logistics,A,1e-06,165123.73368521294,0.32,0.08
C8173,Engineering,A,1e-06,169713.05486737596,0.27999999999999997,0.08
C8174,Transportation,A,1e-06,160409.05639225952,0.3,0.08
C8175,Chemicals,A,1e-06,148450.58286200737,0.3,0.08
C8176,Transportation,G,0.2078225438912355,21572.16377957693,0.6,0.22
C8177,Transportation,A,1e-06,138082.0784361124,0.3,0.08
C8178,Retail,C,0.0139568739776612,89688.0788848762,0.45,0.12
C8179,Manufacturing,E,0.0620214754586241,76256.58540596785,0.45,0.16
C8180,Manufacturing,G,0.1574406434387468,28276.373608769944,0.5499999999999999,0.22
C8181,Manufacturing,G,0.2558074392547717,35123.52647453344,0.5499999999999999,0.22
C8182,Manufacturing,A,1e-06,221768.16044648833,0.25,0.08
C8183,Manufacturing,B,0.005517006802721,162354.09636323564,0.3,0.1
C8184,Technology,A,0.0008401360544217,193837.19679758084,0.27,0.08
C8185,Transportation,A,0.0008401360544217,146934.57692384356,0.3,0.08
C8186,Manufacturing,G,0.160679509835508,37848.275161217105,0.5499999999999999,0.22
C8187,Transportation,A,0.0005,175058.01073008898,0.3,0.08
C8188,Telecommunications,A,1e-06,139169.86947342203,0.29,0.08
C8189,Engineering,A,1e-06,158492.15514413384,0.27999999999999997,0.08
C8190,Construction,B,0.0055717000306049,147397.9829481115,0.35,0.1
C8191,Logistics,D,0.0267746798125827,66673.15575279041,0.47000000000000003,0.14
C8192,Construction,C,0.0112990401640108,101015.574894559,0.4,0.12
C8193,Construction,G,0.1516642274434814,35301.908102072906,0.6,0.22
C8194,Transportation,A,0.0003401360544217,147313.6516053391,0.3,0.08
C8195,Construction,A,1e-06,159211.22208253268,0.3,0.08
C8196,Construction,A,0.001095238095238,189825.88843383436,0.3,0.08
C8197,Retail,G,0.2517439233758019,21135.55996138893,0.65,0.22
C8198,Transportation,G,0.1854447352920677,26432.76176848059,0.6,0.22
C8199,Chemicals,A,0.0040669530970282,128795.7698604951,0.3,0.08
C8200,Manufacturing,A,0.0046783625730994,200827.153489251,0.25,0.08
C8201,Transportation,A,1e-06,159038.30792198246,0.3,0.08
C8202,Agriculture,A,0.0003401360544217,137442.53813630453,0.38,0.08
C8203,Telecommunications,A,1e-06,137775.6595892303,0.29,0.08
C8204,Construction,A,0.0049217687074829,200036.06612243384,0.3,0.08
C8205,Retail,B,0.0055184986275211,125614.31076019687,0.39999999999999997,0.1
C8206,Transportation,A,0.001095238095238,133653.38075886853,0.3,0.08
C8207,Manufacturing,A,1e-06,207042.44780991957,0.25,0.08
C8208,Manufacturing,A,1e-06,163589.47126172433,0.25,0.08
C8209,Construction,B,0.0071764996907854,118115.01310290482,0.35,0.1
C8210,Manufacturing,A,1e-06,213973.16950845072,0.25,0.08
C8211,Manufacturing,A,1e-06,180660.12615383332,0.25,0.08
C8212,Retail,A,1e-06,141804.09002229388,0.35,0.08
C8213,Manufacturing,D,0.0396142600089968,91653.34101204814,0.4,0.14
C8214,Engineering,F,0.1049176074104476,48039.994471739585,0.53,0.18
C8215,Construction,A,1e-06,191745.36045969158,0.3,0.08
C8216,Engineering,A,1e-06,135890.93485247553,0.27999999999999997,0.08
C8217,Chemicals,A,0.0040401360544217,159220.10303020914,0.3,0.08
C8218,Construction,G,0.1534091260231626,24893.001267067964,0.6,0.22
C8219,Transportation,A,0.0003401360544217,120916.4794438817,0.3,0.08
C8220,Retail,A,0.0008401360544217,120154.29689676627,0.35,0.08
C8221,Logistics,A,1e-06,179923.44027800142,0.32,0.08
C8222,Transportation,A,0.0008401360544217,151575.0338051899,0.3,0.08
C8223,Manufacturing,A,0.0014353741496598,216469.38235267324,0.25,0.08
C8224,Telecommunications,A,0.0046783625730994,158177.00650951508,0.29,0.08
C8225,Construction,A,0.0009353741496598,197424.94772898807,0.3,0.08
C8226,Engineering,A,0.0003401360544217,143622.84214956634,0.27999999999999997,0.08
C8227,Construction,A,1e-06,211648.3190941534,0.3,0.08
C8228,Manufacturing,A,0.0003401360544217,223809.58895895982,0.25,0.08
C8229,Chemicals,A,0.0003401360544217,129036.89273248382,0.3,0.08
C8230,Engineering,A,1e-06,171794.75144379676,0.27999999999999997,0.08
C8231,Transportation,A,0.0034717150017901,152690.06842864814,0.3,0.08
C8232,Agriculture,B,0.0057692307692307,94892.2459854181,0.43,0.1
C8233,Logistics,A,0.0008401360544217,138840.6965812074,0.32,0.08
C8234,Chemicals,A,0.0003401360544217,169495.2954956693,0.3,0.08
C8235,Manufacturing,G,0.1574406434387468,36834.22772825138,0.5499999999999999,0.22
C8236,Engineering,A,1e-06,160051.71133065413,0.27999999999999997,0.08
C8237,Retail,A,1e-06,145211.5442118951,0.35,0.08
C8238,Logistics,A,0.0005,149653.00992884746,0.32,0.08
C8239,Chemicals,A,0.0008401360544217,178166.8768922983,0.3,0.08
C8240,Manufacturing,G,0.1443637203618238,27043.11195940526,0.5499999999999999,0.22
C8241,Retail,A,0.0040401360544217,159345.46266253563,0.35,0.08
C8242,Retail,A,1e-06,139300.41821540246,0.35,0.08
C8243,Manufacturing,A,0.0040401360544217,206550.81772083452,0.25,0.08
C8244,Agriculture,C,0.0135508634222919,82718.95933290354,0.48000000000000004,0.12
C8245,Construction,B,0.0081217687074829,167010.9164525232,0.35,0.1
C8246,Retail,A,0.0014353741496598,128320.5884140663,0.35,0.08
C8247,Transportation,A,1e-06,173950.56739582252,0.3,0.08
C8248,Chemicals,A,0.0040401360544217,164689.62606792693,0.3,0.08
C8249,Telecommunications,B,0.0088518319608545,127899.06316003008,0.33999999999999997,0.1
C8250,Logistics,A,1e-06,168697.9676800915,0.32,0.08
C8251,Telecommunications,A,1e-06,125971.91142098383,0.29,0.08
C8252,Technology,A,0.0003401360544217,142476.562291719,0.27,0.08
C8253,Manufacturing,A,0.0003401360544217,228219.2766274393,0.25,0.08
C8254,Chemicals,A,0.000595238095238,135369.79167527778,0.3,0.08
C8255,Agriculture,B,0.0083518319608545,95022.20755588895,0.43,0.1
C8256,Logistics,A,0.0005,143836.7079343491,0.32,0.08
C8257,Transportation,A,1e-06,177098.2029073399,0.3,0.08
C8258,Technology,A,0.0005,152318.63523272309,0.27,0.08
C8259,Chemicals,A,1e-06,128803.49236951303,0.3,0.08
C8260,Logistics,A,1e-06,164483.87717655802,0.32,0.08
C8261,Manufacturing,A,1e-06,230848.4881807535,0.25,0.08
C8262,Transportation,A,0.001095238095238,176083.61947499713,0.3,0.08
C8263,Retail,D,0.0271538733253455,81576.53671575473,0.5,0.14
C8264,Manufacturing,A,0.0031315789473684,212150.1808773005,0.25,0.08
C8265,Logistics,A,0.0049217687074829,167185.3487794623,0.32,0.08
C8266,Manufacturing,A,1e-06,223279.431414242,0.25,0.08
C8267,Chemicals,C,0.0171306191113792,102252.87064575907,0.4,0.12
C8268,Construction,E,0.0451431372549019,77061.873073513,0.5,0.16
C8269,Chemicals,G,0.2112609956263206,28850.51878870906,0.6,0.22
C8270,Retail,A,0.0005,148045.64342867772,0.35,0.08
C8271,Construction,A,0.0040401360544217,156192.51213602576,0.3,0.08
C8272,Manufacturing,A,0.0003401360544217,173834.4378104757,0.25,0.08
C8273,Manufacturing,A,1e-06,212623.29387328104,0.25,0.08
C8274,Chemicals,A,1e-06,135228.91898318916,0.3,0.08
C8275,Engineering,A,1e-06,162478.8940336109,0.27999999999999997,0.08
C8276,Retail,A,1e-06,134949.4244307701,0.35,0.08
C8277,Engineering,A,0.0009353741496598,140354.3273649018,0.27999999999999997,0.08
C8278,Agriculture,A,1e-06,108226.92414372982,0.38,0.08
C8279,Construction,B,0.0061137367227592,138574.5452676914,0.35,0.1
C8280,Manufacturing,A,0.0005,212522.0478858588,0.25,0.08
C8281,Construction,A,0.0045312208830164,181882.53873143633,0.3,0.08
C8282,Technology,A,1e-06,177985.71596777573,0.27,0.08
C8283,Logistics,A,0.0026315789473684,130109.6647649252,0.32,0.08
C8284,Construction,A,1e-06,210201.74214610297,0.3,0.08
C8285,Chemicals,D,0.0250292259953914,82401.99800727578,0.45,0.14
C8286,Logistics,E,0.0455781533194374,69126.722169819,0.52,0.16
C8287,Agriculture,A,1e-06,118103.36231854635,0.38,0.08
C8288,Manufacturing,A,1e-06,188163.21572774867,0.25,0.08
C8289,Manufacturing,A,0.0026315789473684,176156.41835126354,0.25,0.08
C8290,Engineering,A,0.0014353741496598,158452.51592818974,0.27999999999999997,0.08
C8291,Technology,A,0.0014353741496598,194349.10496345218,0.27,0.08
C8292,Retail,A,1e-06,114276.07047456862,0.35,0.08
C8293,Manufacturing,A,1e-06,206386.84469908205,0.25,0.08
C8294,Transportation,A,1e-06,126229.49966487588,0.3,0.08
C8295,Retail,A,1e-06,155369.68052355706,0.35,0.08
C8296,Logistics,B,0.0081217687074829,132846.919760616,0.37,0.1
C8297,Chemicals,G,0.2518207282913165,25766.453908162894,0.6,0.22
C8298,Chemicals,A,0.0009353741496598,178181.53402037855,0.3,0.08
C8299,Manufacturing,A,0.0005,191533.67441567336,0.25,0.08
C8300,Logistics,A,1e-06,174711.7781643503,0.32,0.08
C8301,Logistics,A,0.000595238095238,125090.02829322159,0.32,0.08
C8302,Transportation,B,0.005017006802721,117899.56903208484,0.35,0.1
C8303,Retail,A,1e-06,136821.83702009654,0.35,0.08
C8304,Transportation,A,0.000595238095238,134389.43063418585,0.3,0.08
C8305,Manufacturing,A,1e-06,198181.80866021462,0.25,0.08
C8306,Transportation,B,0.0082184986275211,114547.74669174255,0.35,0.1
C8307,Manufacturing,A,0.0031315789473684,193661.22812835596,0.25,0.08
C8308,Construction,G,0.2477834612105711,35835.32885519252,0.6,0.22
C8309,Agriculture,A,1e-06,114708.5548774108,0.38,0.08
C8310,Engineering,A,0.0003401360544217,136133.19635710993,0.27999999999999997,0.08
C8311,Agriculture,A,1e-06,119023.85440622288,0.38,0.08
C8312,Transportation,A,0.0049217687074829,166670.33986778694,0.3,0.08
C8313,Manufacturing,B,0.0081217687074829,174377.68954922393,0.3,0.1
C8314,Chemicals,A,1e-06,174593.39802248584,0.3,0.08
C8315,Construction,A,1e-06,147502.62206761623,0.3,0.08
C8316,Transportation,C,0.0146791950739319,91019.63489258342,0.4,0.12
C8317,Logistics,B,0.0055184986275211,102655.38530344672,0.37,0.1
C8318,Retail,G,0.1743637203618238,21451.262855025063,0.65,0.22
C8319,Logistics,A,0.0003401360544217,159126.1596332983,0.32,0.08
C8320,Engineering,A,1e-06,132970.1272327471,0.27999999999999997,0.08
C8321,Manufacturing,A,0.000595238095238,213937.7291659856,0.25,0.08
C8322,Retail,A,0.0008401360544217,128900.08257244059,0.35,0.08
C8323,Transportation,A,1e-06,126893.75439202429,0.3,0.08
C8324,Agriculture,A,1e-06,141517.27760152813,0.38,0.08
C8325,Manufacturing,A,0.0040669530970282,162206.2965331367,0.25,0.08
C8326,Logistics,A,1e-06,134689.7117158839,0.32,0.08
C8327,Manufacturing,A,1e-06,228087.42035013138,0.25,0.08
C8328,Telecommunications,A,0.0014353741496598,134797.64936097938,0.29,0.08
C8329,Logistics,A,0.0008401360544217,132804.49457048986,0.32,0.08
C8330,Agriculture,A,0.0005,127932.42210236294,0.38,0.08
C8331,Retail,E,0.0683146773218839,52461.97418242535,0.55,0.16
C8332,Chemicals,A,1e-06,153933.96517559275,0.3,0.08
C8333,Logistics,B,0.0082184986275211,139698.76616210496,0.37,0.1
C8334,Agriculture,A,1e-06,142289.50035054167,0.38,0.08
C8335,Logistics,G,0.1825875924349249,23310.873357218923,0.62,0.22
C8336,Agriculture,A,0.0040669530970282,136370.9117441952,0.38,0.08
C8337,Technology,A,1e-06,142499.40605155125,0.27,0.08
C8338,Engineering,D,0.0324185354691075,93255.19441846854,0.43,0.14
C8339,Agriculture,A,0.0049217687074829,133154.8993432238,0.38,0.08
C8340,Logistics,B,0.0057736006683375,132671.4603650558,0.37,0.1
C8341,Logistics,A,1e-06,163395.8628025732,0.32,0.08
C8342,Engineering,B,0.0050184986275211,123138.08958284892,0.32999999999999996,0.1
C8343,Manufacturing,A,0.0008401360544217,179467.38444503752,0.25,0.08
